<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.27	04:00:00	1.08296	1.08309	1.08206	1.08235	3103	0	0
2024.03.27	05:00:00	1.08235	1.08280	1.08235	1.08260	1694	0	0
2024.03.27	06:00:00	1.08260	1.08281	1.08242	1.08263	2233	0	0
2024.03.27	07:00:00	1.08263	1.08304	1.08263	1.08300	1158	0	0
2024.03.27	08:00:00	1.08300	1.08300	1.08254	1.08264	1491	0	0
2024.03.27	09:00:00	1.08264	1.08327	1.08247	1.08324	2456	0	0
2024.03.27	10:00:00	1.08324	1.08340	1.08231	1.08266	3370	0	0
2024.03.27	11:00:00	1.08266	1.08305	1.08214	1.08288	3176	0	0
2024.03.27	12:00:00	1.08288	1.08393	1.08267	1.08278	4466	0	0
2024.03.27	13:00:00	1.08278	1.08349	1.08262	1.08330	3130	0	0
2024.03.27	14:00:00	1.08330	1.08352	1.08181	1.08210	3039	0	0
2024.03.27	15:00:00	1.08210	1.08218	1.08151	1.08189	3174	0	0
2024.03.27	16:00:00	1.08189	1.08195	1.08109	1.08170	4036	0	0
2024.03.27	17:00:00	1.08170	1.08214	1.08139	1.08147	4432	0	0
2024.03.27	18:00:00	1.08147	1.08227	1.08138	1.08205	4035	0	0
2024.03.27	19:00:00	1.08204	1.08259	1.08188	1.08233	3404	0	0
2024.03.27	20:00:00	1.08232	1.08252	1.08176	1.08194	3062	0	0
2024.03.27	21:00:00	1.08194	1.08233	1.08185	1.08223	2341	0	0
2024.03.27	22:00:00	1.08224	1.08276	1.08206	1.08272	3037	0	0
2024.03.27	23:00:00	1.08273	1.08291	1.08263	1.08278	881	0	0
2024.03.28	00:00:00	1.08255	1.08266	1.08208	1.08261	1115	0	12
2024.03.28	01:00:00	1.08261	1.08263	1.08103	1.08136	1365	0	0
2024.03.28	02:00:00	1.08136	1.08151	1.08112	1.08127	1655	0	0
2024.03.28	03:00:00	1.08127	1.08202	1.08082	1.08176	2240	0	0
2024.03.28	04:00:00	1.08176	1.08193	1.08150	1.08180	2367	0	0
2024.03.28	05:00:00	1.08179	1.08261	1.08177	1.08223	1824	0	0
2024.03.28	06:00:00	1.08223	1.08244	1.08213	1.08218	1370	0	0
2024.03.28	07:00:00	1.08218	1.08243	1.08205	1.08237	1162	0	0
2024.03.28	08:00:00	1.08237	1.08268	1.08221	1.08239	1623	0	0
2024.03.28	09:00:00	1.08239	1.08241	1.08151	1.08181	2069	0	0
2024.03.28	10:00:00	1.08181	1.08187	1.08004	1.08009	3515	0	0
2024.03.28	11:00:00	1.08009	1.08022	1.07898	1.07921	3218	0	0
2024.03.28	12:00:00	1.07920	1.07922	1.07752	1.07756	3290	0	0
2024.03.28	13:00:00	1.07756	1.07931	1.07752	1.07893	3446	0	0
2024.03.28	14:00:00	1.07893	1.07950	1.07826	1.07841	2802	0	0
2024.03.28	15:00:00	1.07841	1.08090	1.07838	1.08084	4451	0	0
2024.03.28	16:00:00	1.08084	1.08182	1.08030	1.08123	5017	0	0
2024.03.28	17:00:00	1.08124	1.08188	1.07978	1.08004	4970	0	0
2024.03.28	18:00:00	1.08004	1.08075	1.07940	1.08015	4497	0	0
2024.03.28	19:00:00	1.08014	1.08054	1.07929	1.07993	3621	0	0
2024.03.28	20:00:00	1.07995	1.08020	1.07952	1.07964	2552	0	0
2024.03.28	21:00:00	1.07964	1.07986	1.07861	1.07875	2049	0	0
2024.03.28	22:00:00	1.07874	1.07894	1.07847	1.07881	2265	0	0
2024.03.28	23:00:00	1.07881	1.07891	1.07851	1.07874	1422	0	0
2024.03.29	00:00:00	1.07869	1.07900	1.07823	1.07879	2901	0	9
2024.03.29	01:00:00	1.07879	1.07939	1.07864	1.07883	1521	0	0
2024.03.29	02:00:00	1.07883	1.07925	1.07870	1.07912	2486	0	0
2024.03.29	03:00:00	1.07911	1.07914	1.07840	1.07843	2950	0	0
2024.03.29	04:00:00	1.07843	1.07849	1.07761	1.07763	1793	0	0
2024.03.29	05:00:00	1.07763	1.07794	1.07739	1.07780	2434	0	0
2024.03.29	06:00:00	1.07780	1.07792	1.07743	1.07743	801	0	3
2024.03.29	07:00:00	1.07743	1.07765	1.07743	1.07761	1544	0	3
2024.03.29	08:00:00	1.07761	1.07776	1.07735	1.07746	1341	0	3
2024.03.29	09:00:00	1.07746	1.07761	1.07741	1.07750	1137	0	5
2024.03.29	10:00:00	1.07750	1.07808	1.07677	1.07679	2211	0	6
2024.03.29	11:00:00	1.07679	1.07783	1.07678	1.07781	1474	0	6
2024.03.29	12:00:00	1.07781	1.07803	1.07720	1.07803	2176	0	6
2024.03.29	13:00:00	1.07807	1.07871	1.07805	1.07832	1904	0	5
2024.03.29	14:00:00	1.07832	1.07908	1.07827	1.07868	1737	0	6
2024.03.29	15:00:00	1.07868	1.08037	1.07713	1.07972	1636	0	9
2024.03.29	16:00:00	1.07972	1.08030	1.07934	1.07980	1946	0	0
2024.03.29	17:00:00	1.07980	1.07983	1.07934	1.07946	884	0	1
2024.03.29	18:00:00	1.07946	1.07946	1.07872	1.07911	1975	0	4
2024.03.29	19:00:00	1.07911	1.07923	1.07859	1.07869	1949	0	8
2024.03.29	20:00:00	1.07869	1.07887	1.07865	1.07873	1385	0	7
2024.03.29	21:00:00	1.07873	1.07895	1.07868	1.07883	1827	0	11
2024.03.29	22:00:00	1.07883	1.07922	1.07877	1.07895	445	0	16
2024.03.29	23:00:00	1.07895	1.07957	1.07865	1.07924	1306	0	7
2024.04.01	00:00:00	1.07857	1.07924	1.07857	1.07894	203	0	16
2024.04.01	01:00:00	1.07894	1.07969	1.07857	1.07868	1675	0	0
2024.04.01	02:00:00	1.07868	1.07947	1.07855	1.07933	2215	0	0
2024.04.01	03:00:00	1.07933	1.07989	1.07903	1.07915	3283	0	0
2024.04.01	04:00:00	1.07915	1.07947	1.07858	1.07868	3047	0	0
2024.04.01	05:00:00	1.07868	1.07897	1.07850	1.07879	1763	0	0
2024.04.01	06:00:00	1.07879	1.07915	1.07848	1.07905	2030	0	0
2024.04.01	07:00:00	1.07905	1.07912	1.07843	1.07869	1557	0	0
2024.04.01	08:00:00	1.07870	1.07874	1.07828	1.07853	1331	0	0
2024.04.01	09:00:00	1.07854	1.07906	1.07845	1.07867	1928	0	0
2024.04.01	10:00:00	1.07867	1.07922	1.07831	1.07862	2090	0	0
2024.04.01	11:00:00	1.07862	1.07918	1.07832	1.07899	1843	0	0
2024.04.01	12:00:00	1.07899	1.07911	1.07858	1.07861	1513	0	0
2024.04.01	13:00:00	1.07861	1.07868	1.07798	1.07815	1709	0	0
2024.04.01	14:00:00	1.07815	1.07877	1.07800	1.07842	1743	0	0
2024.04.01	15:00:00	1.07842	1.07859	1.07772	1.07819	4142	0	0
2024.04.01	16:00:00	1.07819	1.07830	1.07718	1.07737	4434	0	0
2024.04.01	17:00:00	1.07737	1.07737	1.07395	1.07445	6025	0	0
2024.04.01	18:00:00	1.07445	1.07455	1.07311	1.07328	4215	0	0
2024.04.01	19:00:00	1.07328	1.07371	1.07313	1.07366	2618	0	0
2024.04.01	20:00:00	1.07366	1.07442	1.07366	1.07419	1764	0	0
2024.04.01	21:00:00	1.07419	1.07428	1.07369	1.07378	2389	0	0
2024.04.01	22:00:00	1.07378	1.07428	1.07376	1.07418	2734	0	0
2024.04.01	23:00:00	1.07418	1.07431	1.07415	1.07430	1292	0	0
2024.04.02	00:00:00	1.07423	1.07441	1.07351	1.07430	974	0	0
2024.04.02	01:00:00	1.07430	1.07435	1.07400	1.07400	541	0	0
2024.04.02	02:00:00	1.07400	1.07400	1.07357	1.07374	1450	0	0
2024.04.02	03:00:00	1.07374	1.07390	1.07310	1.07372	2500	0	0
2024.04.02	04:00:00	1.07372	1.07382	1.07305	1.07342	2372	0	0
2024.04.02	05:00:00	1.07342	1.07355	1.07297	1.07350	1549	0	0
2024.04.02	06:00:00	1.07350	1.07364	1.07298	1.07301	1086	0	0
2024.04.02	07:00:00	1.07302	1.07342	1.07295	1.07334	957	0	0
2024.04.02	08:00:00	1.07334	1.07350	1.07260	1.07268	1646	0	0
2024.04.02	09:00:00	1.07268	1.07321	1.07247	1.07289	4242	0	0
2024.04.02	10:00:00	1.07289	1.07429	1.07261	1.07420	4081	0	0
2024.04.02	11:00:00	1.07421	1.07421	1.07266	1.07315	4054	0	0
2024.04.02	12:00:00	1.07315	1.07432	1.07312	1.07421	3773	0	0
2024.04.02	13:00:00	1.07421	1.07459	1.07388	1.07452	2922	0	0
2024.04.02	14:00:00	1.07452	1.07536	1.07431	1.07517	3575	0	0
2024.04.02	15:00:00	1.07516	1.07561	1.07457	1.07491	3526	0	0
2024.04.02	16:00:00	1.07491	1.07681	1.07481	1.07650	4487	0	0
2024.04.02	17:00:00	1.07650	1.07791	1.07590	1.07658	5974	0	0
2024.04.02	18:00:00	1.07658	1.07719	1.07645	1.07691	4128	0	0
2024.04.02	19:00:00	1.07690	1.07705	1.07648	1.07683	2227	0	0
2024.04.02	20:00:00	1.07684	1.07690	1.07646	1.07674	1561	0	0
2024.04.02	21:00:00	1.07674	1.07686	1.07624	1.07634	1425	0	0
2024.04.02	22:00:00	1.07637	1.07684	1.07602	1.07682	1757	0	0
2024.04.02	23:00:00	1.07682	1.07693	1.07659	1.07692	1423	0	0
2024.04.03	00:00:00	1.07692	1.07732	1.07669	1.07732	406	0	2
2024.04.03	01:00:00	1.07732	1.07732	1.07681	1.07683	772	0	0
2024.04.03	02:00:00	1.07683	1.07690	1.07668	1.07681	978	0	0
2024.04.03	03:00:00	1.07681	1.07716	1.07660	1.07689	2198	0	0
2024.04.03	04:00:00	1.07689	1.07738	1.07658	1.07722	2871	0	0
2024.04.03	05:00:00	1.07722	1.07750	1.07718	1.07743	1415	0	0
2024.04.03	06:00:00	1.07744	1.07795	1.07743	1.07773	1395	0	0
2024.04.03	07:00:00	1.07774	1.07782	1.07747	1.07748	1572	0	0
2024.04.03	08:00:00	1.07748	1.07775	1.07742	1.07754	1197	0	0
2024.04.03	09:00:00	1.07754	1.07761	1.07673	1.07694	2337	0	0
2024.04.03	10:00:00	1.07694	1.07724	1.07641	1.07707	3112	0	0
2024.04.03	11:00:00	1.07707	1.07775	1.07699	1.07719	2261	0	0
2024.04.03	12:00:00	1.07716	1.07748	1.07652	1.07679	2464	0	0
2024.04.03	13:00:00	1.07679	1.07768	1.07664	1.07756	2496	0	0
2024.04.03	14:00:00	1.07756	1.07850	1.07756	1.07840	2418	0	0
2024.04.03	15:00:00	1.07840	1.07865	1.07732	1.07780	4916	0	0
2024.04.03	16:00:00	1.07784	1.07928	1.07779	1.07895	4817	0	0
2024.04.03	17:00:00	1.07905	1.08242	1.07905	1.08230	7372	0	0
2024.04.03	18:00:00	1.08230	1.08307	1.08194	1.08267	3746	0	0
2024.04.03	19:00:00	1.08267	1.08364	1.08204	1.08308	4681	0	0
2024.04.03	20:00:00	1.08307	1.08343	1.08257	1.08323	3180	0	0
2024.04.03	21:00:00	1.08323	1.08369	1.08316	1.08349	1950	0	0
2024.04.03	22:00:00	1.08349	1.08350	1.08293	1.08336	2612	0	0
2024.04.03	23:00:00	1.08337	1.08367	1.08326	1.08359	1131	0	0
2024.04.04	00:00:00	1.08338	1.08357	1.08290	1.08327	1751	0	3
2024.04.04	01:00:00	1.08327	1.08383	1.08325	1.08377	476	0	0
2024.04.04	02:00:00	1.08377	1.08408	1.08363	1.08381	1273	0	0
2024.04.04	03:00:00	1.08381	1.08435	1.08348	1.08431	1941	0	0
2024.04.04	04:00:00	1.08431	1.08440	1.08402	1.08408	1694	0	0
2024.04.04	05:00:00	1.08408	1.08446	1.08383	1.08429	1263	0	0
2024.04.04	06:00:00	1.08429	1.08436	1.08401	1.08428	939	0	0
2024.04.04	07:00:00	1.08428	1.08449	1.08427	1.08428	966	0	0
2024.04.04	08:00:00	1.08428	1.08466	1.08412	1.08419	1186	0	0
2024.04.04	09:00:00	1.08419	1.08464	1.08391	1.08401	3287	0	0
2024.04.04	10:00:00	1.08400	1.08585	1.08393	1.08574	4160	0	0
2024.04.04	11:00:00	1.08574	1.08627	1.08510	1.08621	3385	0	0
2024.04.04	12:00:00	1.08618	1.08657	1.08555	1.08588	2949	0	0
2024.04.04	13:00:00	1.08588	1.08617	1.08559	1.08598	2561	0	0
2024.04.04	14:00:00	1.08599	1.08624	1.08521	1.08528	2936	0	0
2024.04.04	15:00:00	1.08529	1.08704	1.08508	1.08697	3365	0	0
2024.04.04	16:00:00	1.08698	1.08766	1.08644	1.08699	4017	0	0
2024.04.04	17:00:00	1.08699	1.08762	1.08668	1.08677	3551	0	0
2024.04.04	18:00:00	1.08677	1.08691	1.08624	1.08650	2549	0	0
2024.04.04	19:00:00	1.08650	1.08670	1.08582	1.08589	1474	0	0
2024.04.04	20:00:00	1.08589	1.08620	1.08583	1.08602	1551	0	0
2024.04.04	21:00:00	1.08602	1.08602	1.08467	1.08501	4558	0	0
2024.04.04	22:00:00	1.08501	1.08508	1.08333	1.08338	5786	0	0
2024.04.04	23:00:00	1.08337	1.08389	1.08320	1.08372	2325	0	0
2024.04.05	00:00:00	1.08322	1.08399	1.08229	1.08374	2383	0	2
2024.04.05	01:00:00	1.08374	1.08403	1.08358	1.08366	1218	0	0
2024.04.05	02:00:00	1.08366	1.08402	1.08361	1.08366	1580	0	0
2024.04.05	03:00:00	1.08366	1.08441	1.08350	1.08417	3762	0	0
2024.04.05	04:00:00	1.08417	1.08431	1.08251	1.08269	3477	0	0
2024.04.05	05:00:00	1.08269	1.08285	1.08234	1.08254	1886	0	0
2024.04.05	06:00:00	1.08254	1.08281	1.08248	1.08270	1678	0	0
2024.04.05	07:00:00	1.08270	1.08280	1.08251	1.08265	1707	0	0
2024.04.05	08:00:00	1.08265	1.08281	1.08252	1.08274	1560	0	0
2024.04.05	09:00:00	1.08274	1.08332	1.08226	1.08306	2810	0	0
2024.04.05	10:00:00	1.08306	1.08411	1.08304	1.08392	3792	0	0
2024.04.05	11:00:00	1.08392	1.08465	1.08362	1.08376	2827	0	0
2024.04.05	12:00:00	1.08376	1.08423	1.08350	1.08389	2498	0	0
2024.04.05	13:00:00	1.08389	1.08392	1.08328	1.08350	2035	0	0
2024.04.05	14:00:00	1.08345	1.08418	1.08308	1.08352	2384	0	0
2024.04.05	15:00:00	1.08352	1.08480	1.08002	1.08094	7526	0	0
2024.04.05	16:00:00	1.08094	1.08139	1.07915	1.08012	7117	0	0
2024.04.05	17:00:00	1.08012	1.08265	1.07971	1.08188	6048	0	0
2024.04.05	18:00:00	1.08188	1.08436	1.08162	1.08402	4851	0	0
2024.04.05	19:00:00	1.08402	1.08446	1.08333	1.08358	3041	0	0
2024.04.05	20:00:00	1.08358	1.08390	1.08316	1.08330	2652	0	0
2024.04.05	21:00:00	1.08330	1.08382	1.08307	1.08349	3192	0	0
2024.04.05	22:00:00	1.08350	1.08370	1.08320	1.08356	1847	0	0
2024.04.05	23:00:00	1.08356	1.08376	1.08339	1.08367	1127	0	0
2024.04.08	00:00:00	1.08357	1.08374	1.08343	1.08370	230	0	14
2024.04.08	01:00:00	1.08370	1.08374	1.08272	1.08281	948	0	0
2024.04.08	02:00:00	1.08281	1.08332	1.08278	1.08300	1386	0	0
2024.04.08	03:00:00	1.08300	1.08303	1.08232	1.08270	2316	0	0
2024.04.08	04:00:00	1.08270	1.08365	1.08269	1.08354	3146	0	0
2024.04.08	05:00:00	1.08354	1.08433	1.08349	1.08407	2312	0	0
2024.04.08	06:00:00	1.08407	1.08418	1.08323	1.08335	1549	0	0
2024.04.08	07:00:00	1.08335	1.08356	1.08313	1.08322	1199	0	0
2024.04.08	08:00:00	1.08323	1.08373	1.08323	1.08346	2180	0	0
2024.04.08	09:00:00	1.08346	1.08376	1.08298	1.08340	3364	0	0
2024.04.08	10:00:00	1.08340	1.08379	1.08284	1.08323	3681	0	0
2024.04.08	11:00:00	1.08323	1.08354	1.08223	1.08236	4327	0	0
2024.04.08	12:00:00	1.08236	1.08300	1.08211	1.08281	2733	0	0
2024.04.08	13:00:00	1.08281	1.08342	1.08260	1.08324	2246	0	0
2024.04.08	14:00:00	1.08324	1.08333	1.08234	1.08239	2453	0	0
2024.04.08	15:00:00	1.08239	1.08357	1.08216	1.08343	3359	0	0
2024.04.08	16:00:00	1.08343	1.08535	1.08343	1.08518	4184	0	0
2024.04.08	17:00:00	1.08518	1.08564	1.08436	1.08534	4291	0	0
2024.04.08	18:00:00	1.08534	1.08589	1.08495	1.08529	3473	0	0
2024.04.08	19:00:00	1.08529	1.08530	1.08469	1.08502	2687	0	0
2024.04.08	20:00:00	1.08502	1.08594	1.08495	1.08580	1928	0	0
2024.04.08	21:00:00	1.08580	1.08622	1.08558	1.08574	1706	0	0
2024.04.08	22:00:00	1.08574	1.08590	1.08560	1.08569	1852	0	0
2024.04.08	23:00:00	1.08569	1.08600	1.08564	1.08593	1038	0	0
2024.04.09	00:00:00	1.08539	1.08613	1.08471	1.08591	1525	0	8
2024.04.09	01:00:00	1.08591	1.08612	1.08591	1.08605	446	0	0
2024.04.09	02:00:00	1.08605	1.08635	1.08605	1.08622	1241	0	0
2024.04.09	03:00:00	1.08622	1.08636	1.08577	1.08588	1617	0	0
2024.04.09	04:00:00	1.08588	1.08622	1.08571	1.08598	3111	0	0
2024.04.09	05:00:00	1.08598	1.08624	1.08559	1.08570	1729	0	0
2024.04.09	06:00:00	1.08570	1.08576	1.08541	1.08555	1221	0	0
2024.04.09	07:00:00	1.08556	1.08585	1.08555	1.08567	1031	0	0
2024.04.09	08:00:00	1.08566	1.08586	1.08561	1.08579	1176	0	0
2024.04.09	09:00:00	1.08579	1.08628	1.08513	1.08523	2244	0	0
2024.04.09	10:00:00	1.08523	1.08602	1.08515	1.08533	3129	0	0
2024.04.09	11:00:00	1.08533	1.08588	1.08493	1.08577	2603	0	0
2024.04.09	12:00:00	1.08577	1.08659	1.08565	1.08652	2730	0	0
2024.04.09	13:00:00	1.08652	1.08708	1.08652	1.08691	2384	0	0
2024.04.09	14:00:00	1.08691	1.08730	1.08593	1.08615	2553	0	0
2024.04.09	15:00:00	1.08615	1.08841	1.08604	1.08807	3972	0	0
2024.04.09	16:00:00	1.08805	1.08851	1.08762	1.08788	4543	0	0
2024.04.09	17:00:00	1.08788	1.08823	1.08532	1.08574	4829	0	0
2024.04.09	18:00:00	1.08574	1.08591	1.08523	1.08558	4678	0	0
2024.04.09	19:00:00	1.08558	1.08602	1.08538	1.08547	2859	0	0
2024.04.09	20:00:00	1.08546	1.08556	1.08511	1.08515	2638	0	0
2024.04.09	21:00:00	1.08516	1.08548	1.08502	1.08531	2331	0	0
2024.04.09	22:00:00	1.08531	1.08574	1.08478	1.08566	2594	0	0
2024.04.09	23:00:00	1.08567	1.08591	1.08557	1.08568	1357	0	0
2024.04.10	00:00:00	1.08555	1.08591	1.08516	1.08570	1484	0	6
2024.04.10	01:00:00	1.08570	1.08588	1.08564	1.08587	404	0	0
2024.04.10	02:00:00	1.08587	1.08599	1.08578	1.08589	679	0	0
2024.04.10	03:00:00	1.08589	1.08590	1.08552	1.08572	1797	0	0
2024.04.10	04:00:00	1.08572	1.08590	1.08515	1.08546	2334	0	0
2024.04.10	05:00:00	1.08545	1.08556	1.08510	1.08535	2167	0	0
2024.04.10	06:00:00	1.08536	1.08544	1.08521	1.08532	1295	0	0
2024.04.10	07:00:00	1.08532	1.08536	1.08506	1.08527	1371	0	0
2024.04.10	08:00:00	1.08527	1.08558	1.08513	1.08519	1447	0	0
2024.04.10	09:00:00	1.08519	1.08550	1.08480	1.08535	2908	0	0
2024.04.10	10:00:00	1.08533	1.08572	1.08510	1.08555	2887	0	0
2024.04.10	11:00:00	1.08555	1.08607	1.08515	1.08605	2811	0	0
2024.04.10	12:00:00	1.08605	1.08657	1.08568	1.08617	2363	0	0
2024.04.10	13:00:00	1.08617	1.08659	1.08604	1.08647	2225	0	0
2024.04.10	14:00:00	1.08646	1.08666	1.08551	1.08556	2307	0	0
2024.04.10	15:00:00	1.08557	1.08646	1.07784	1.07809	8225	0	0
2024.04.10	16:00:00	1.07809	1.07812	1.07496	1.07510	8581	0	0
2024.04.10	17:00:00	1.07511	1.07672	1.07458	1.07533	6606	0	0
2024.04.10	18:00:00	1.07535	1.07548	1.07334	1.07369	4389	0	0
2024.04.10	19:00:00	1.07369	1.07375	1.07288	1.07360	3366	0	0
2024.04.10	20:00:00	1.07362	1.07544	1.07291	1.07507	6253	0	0
2024.04.10	21:00:00	1.07506	1.07543	1.07352	1.07362	5782	0	0
2024.04.10	22:00:00	1.07364	1.07457	1.07358	1.07440	4413	0	0
2024.04.10	23:00:00	1.07439	1.07458	1.07414	1.07424	1280	0	0
2024.04.11	00:00:00	1.07401	1.07445	1.07373	1.07420	879	0	6
2024.04.11	01:00:00	1.07420	1.07438	1.07400	1.07433	736	0	0
2024.04.11	02:00:00	1.07433	1.07449	1.07394	1.07412	1589	0	0
2024.04.11	03:00:00	1.07412	1.07460	1.07383	1.07426	3184	0	0
2024.04.11	04:00:00	1.07427	1.07470	1.07412	1.07462	3279	0	0
2024.04.11	05:00:00	1.07462	1.07470	1.07444	1.07455	1952	0	0
2024.04.11	06:00:00	1.07455	1.07490	1.07446	1.07448	1560	0	0
2024.04.11	07:00:00	1.07448	1.07466	1.07441	1.07463	1135	0	0
2024.04.11	08:00:00	1.07463	1.07473	1.07428	1.07430	2319	0	0
2024.04.11	09:00:00	1.07430	1.07430	1.07267	1.07284	3693	0	0
2024.04.11	10:00:00	1.07285	1.07449	1.07280	1.07431	4748	0	0
2024.04.11	11:00:00	1.07432	1.07498	1.07384	1.07406	3878	0	0
2024.04.11	12:00:00	1.07406	1.07409	1.07290	1.07310	3679	0	0
2024.04.11	13:00:00	1.07310	1.07339	1.07262	1.07299	3197	0	0
2024.04.11	14:00:00	1.07299	1.07344	1.07255	1.07285	3243	0	0
2024.04.11	15:00:00	1.07285	1.07470	1.07137	1.07416	9381	0	0
2024.04.11	16:00:00	1.07416	1.07566	1.07282	1.07349	8121	0	0
2024.04.11	17:00:00	1.07349	1.07349	1.06993	1.07052	6232	0	0
2024.04.11	18:00:00	1.07053	1.07216	1.07021	1.07209	4852	0	0
2024.04.11	19:00:00	1.07214	1.07234	1.07137	1.07177	3815	0	0
2024.04.11	20:00:00	1.07177	1.07298	1.07153	1.07278	4204	0	0
2024.04.11	21:00:00	1.07278	1.07346	1.07250	1.07257	3037	0	0
2024.04.11	22:00:00	1.07257	1.07321	1.07254	1.07289	2877	0	0
2024.04.11	23:00:00	1.07289	1.07292	1.07256	1.07260	883	0	0
2024.04.12	00:00:00	1.07227	1.07276	1.07207	1.07265	251	0	6
2024.04.12	01:00:00	1.07265	1.07294	1.07264	1.07282	448	0	0
2024.04.12	02:00:00	1.07282	1.07283	1.07239	1.07262	526	0	0
2024.04.12	03:00:00	1.07262	1.07277	1.07225	1.07260	1771	0	0
2024.04.12	04:00:00	1.07261	1.07284	1.07230	1.07245	2464	0	0
2024.04.12	05:00:00	1.07245	1.07276	1.07234	1.07267	1765	0	0
2024.04.12	06:00:00	1.07267	1.07268	1.07153	1.07171	1761	0	0
2024.04.12	07:00:00	1.07171	1.07175	1.07109	1.07113	1177	0	0
2024.04.12	08:00:00	1.07113	1.07142	1.07107	1.07116	1704	0	0
2024.04.12	09:00:00	1.07116	1.07121	1.06811	1.06832	4478	0	0
2024.04.12	10:00:00	1.06832	1.06874	1.06747	1.06844	4777	0	0
2024.04.12	11:00:00	1.06844	1.06852	1.06708	1.06712	3435	0	0
2024.04.12	12:00:00	1.06712	1.06750	1.06552	1.06605	3703	0	0
2024.04.12	13:00:00	1.06605	1.06610	1.06442	1.06470	3692	0	0
2024.04.12	14:00:00	1.06470	1.06593	1.06462	1.06510	3833	0	0
2024.04.12	15:00:00	1.06511	1.06557	1.06314	1.06383	5260	0	0
2024.04.12	16:00:00	1.06384	1.06439	1.06311	1.06427	6286	0	0
2024.04.12	17:00:00	1.06428	1.06464	1.06226	1.06300	6334	0	0
2024.04.12	18:00:00	1.06300	1.06511	1.06294	1.06468	4638	0	0
2024.04.12	19:00:00	1.06468	1.06471	1.06378	1.06418	4263	0	0
2024.04.12	20:00:00	1.06419	1.06497	1.06406	1.06472	3767	0	0
2024.04.12	21:00:00	1.06472	1.06506	1.06391	1.06391	3193	0	0
2024.04.12	22:00:00	1.06392	1.06428	1.06373	1.06384	1758	0	0
2024.04.12	23:00:00	1.06383	1.06443	1.06373	1.06401	988	0	0
2024.04.15	00:00:00	1.06328	1.06360	1.06280	1.06324	1017	0	16
2024.04.15	01:00:00	1.06324	1.06517	1.06324	1.06498	1823	0	0
2024.04.15	02:00:00	1.06498	1.06501	1.06433	1.06461	2162	0	0
2024.04.15	03:00:00	1.06461	1.06498	1.06433	1.06457	3371	0	0
2024.04.15	04:00:00	1.06456	1.06509	1.06392	1.06497	3492	0	0
2024.04.15	05:00:00	1.06497	1.06550	1.06491	1.06507	2378	0	0
2024.04.15	06:00:00	1.06507	1.06539	1.06476	1.06521	1905	0	0
2024.04.15	07:00:00	1.06521	1.06542	1.06471	1.06526	2036	0	0
2024.04.15	08:00:00	1.06526	1.06591	1.06506	1.06580	2413	0	0
2024.04.15	09:00:00	1.06580	1.06650	1.06517	1.06547	4282	0	0
2024.04.15	10:00:00	1.06547	1.06610	1.06501	1.06582	4348	0	0
2024.04.15	11:00:00	1.06582	1.06620	1.06538	1.06564	3697	0	0
2024.04.15	12:00:00	1.06564	1.06626	1.06536	1.06551	3268	0	0
2024.04.15	13:00:00	1.06551	1.06600	1.06517	1.06577	2367	0	0
2024.04.15	14:00:00	1.06577	1.06653	1.06518	1.06549	3189	0	0
2024.04.15	15:00:00	1.06548	1.06576	1.06311	1.06473	6410	0	0
2024.04.15	16:00:00	1.06473	1.06609	1.06341	1.06371	5912	0	0
2024.04.15	17:00:00	1.06371	1.06377	1.06220	1.06268	6792	0	0
2024.04.15	18:00:00	1.06270	1.06452	1.06228	1.06436	4520	0	0
2024.04.15	19:00:00	1.06435	1.06475	1.06346	1.06362	3404	0	0
2024.04.15	20:00:00	1.06362	1.06396	1.06232	1.06289	4813	0	0
2024.04.15	21:00:00	1.06290	1.06317	1.06236	1.06252	3899	0	0
2024.04.15	22:00:00	1.06252	1.06273	1.06203	1.06265	3722	0	0
2024.04.15	23:00:00	1.06265	1.06271	1.06210	1.06242	1180	0	0
2024.04.16	00:00:00	1.06225	1.06240	1.06188	1.06236	298	0	18
2024.04.16	01:00:00	1.06236	1.06280	1.06236	1.06271	821	0	0
2024.04.16	02:00:00	1.06271	1.06284	1.06242	1.06248	1397	0	0
2024.04.16	03:00:00	1.06248	1.06256	1.06181	1.06186	2299	0	0
2024.04.16	04:00:00	1.06186	1.06194	1.06072	1.06160	3850	0	0
2024.04.16	05:00:00	1.06160	1.06177	1.06063	1.06100	2819	0	0
2024.04.16	06:00:00	1.06100	1.06126	1.06072	1.06114	1562	0	0
2024.04.16	07:00:00	1.06114	1.06143	1.06101	1.06141	1468	0	0
2024.04.16	08:00:00	1.06141	1.06206	1.06137	1.06185	2162	0	0
2024.04.16	09:00:00	1.06185	1.06202	1.06025	1.06105	4583	0	0
2024.04.16	10:00:00	1.06104	1.06229	1.06103	1.06180	4985	0	0
2024.04.16	11:00:00	1.06180	1.06248	1.06126	1.06164	4326	0	0
2024.04.16	12:00:00	1.06163	1.06350	1.06163	1.06293	3876	0	0
2024.04.16	13:00:00	1.06293	1.06326	1.06231	1.06263	3352	0	0
2024.04.16	14:00:00	1.06263	1.06473	1.06259	1.06426	3488	0	0
2024.04.16	15:00:00	1.06427	1.06537	1.06362	1.06390	4633	0	0
2024.04.16	16:00:00	1.06390	1.06438	1.06277	1.06296	7323	0	0
